                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    618,                  0.647,                0.51708,                 1.1475,                0.87832,                0.87039,                0.89232,                0.59414,                 1.2646,                0.70997,                 1.9205,              0.0093902,              0.0093902,              0.0093902
                    619,                 0.6499,                0.51922,                 1.1428,                0.87905,                0.87051,                0.89246,                0.59395,                  1.265,                0.71097,                 1.9212,              0.0093892,              0.0093892,              0.0093892
                    620,                0.64311,                0.50264,                 1.1371,                0.87908,                 0.8707,                0.89215,                0.59389,                 1.2653,                0.71085,                 1.9216,              0.0093882,              0.0093882,              0.0093882
                    621,                0.64133,                0.50869,                 1.1432,                0.87821,                0.87121,                0.89253,                0.59363,                 1.2663,                0.70983,                 1.9231,              0.0093872,              0.0093872,              0.0093872
                    622,                0.64911,                0.51426,                 1.1456,                0.87812,                0.87121,                0.89236,                 0.5938,                 1.2642,                0.71016,                 1.9209,              0.0093862,              0.0093862,              0.0093862
                    623,                0.64077,                0.51652,                 1.1415,                0.87766,                0.87121,                0.89224,                0.59383,                  1.266,                0.71028,                 1.9229,              0.0093852,              0.0093852,              0.0093852
                    624,                0.64412,                 0.5168,                 1.1401,                0.87863,                0.87121,                0.89202,                0.59279,                 1.2654,                0.70981,                 1.9229,              0.0093842,              0.0093842,              0.0093842
                    625,                0.64637,                0.51891,                 1.1473,                0.87764,                0.87121,                0.89158,                0.59364,                  1.267,                0.70971,                 1.9248,              0.0093832,              0.0093832,              0.0093832
                    626,                0.64104,                0.51074,                 1.1412,                0.87276,                0.87777,                 0.8918,                0.59405,                 1.2663,                0.71015,                 1.9239,              0.0093822,              0.0093822,              0.0093822
                    627,                0.63541,                0.50703,                 1.1384,                0.87345,                0.87765,                0.89151,                0.59431,                 1.2659,                0.71087,                 1.9237,              0.0093813,              0.0093813,              0.0093813
                    628,                0.63806,                0.50184,                 1.1386,                0.87261,                0.87665,                0.89091,                0.59376,                 1.2646,                0.71241,                 1.9222,              0.0093803,              0.0093803,              0.0093803
                    629,                0.63981,                0.51157,                 1.1366,                0.87334,                0.87613,                0.89047,                0.59331,                 1.2644,                 0.7125,                 1.9222,              0.0093793,              0.0093793,              0.0093793
                    630,                0.64247,                0.50941,                 1.1375,                0.87398,                0.87613,                0.89036,                0.59303,                 1.2649,                0.71257,                 1.9225,              0.0093783,              0.0093783,              0.0093783
                    631,                0.64223,                 0.5196,                 1.1481,                0.87605,                0.87531,                0.89012,                0.59368,                 1.2658,                 0.7127,                 1.9232,              0.0093773,              0.0093773,              0.0093773
                    632,                0.63832,                0.51601,                 1.1416,                 0.8768,                0.87571,                0.89106,                0.59385,                 1.2652,                0.71243,                 1.9221,              0.0093763,              0.0093763,              0.0093763
                    633,                0.63677,                  0.506,                 1.1371,                0.87671,                0.87531,                0.89101,                0.59401,                 1.2651,                0.71213,                 1.9221,              0.0093753,              0.0093753,              0.0093753
                    634,                0.63945,                0.51442,                  1.137,                0.87416,                0.87759,                0.89112,                0.59371,                 1.2648,                0.71254,                 1.9221,              0.0093743,              0.0093743,              0.0093743
                    635,                0.64135,                0.51164,                 1.1406,                 0.8742,                0.87788,                0.89111,                0.59378,                 1.2648,                0.71302,                 1.9224,              0.0093733,              0.0093733,              0.0093733
                    636,                0.63743,                 0.5052,                  1.141,                0.87419,                0.87782,                0.89104,                0.59306,                 1.2644,                0.71407,                 1.9221,              0.0093723,              0.0093723,              0.0093723
                    637,                0.64234,                 0.5101,                 1.1448,                0.87416,                0.87756,                0.89105,                0.59336,                 1.2641,                0.71319,                 1.9222,              0.0093714,              0.0093714,              0.0093714
                    638,                 0.6338,                0.50584,                 1.1369,                0.87417,                0.87777,                0.89064,                0.59318,                 1.2644,                0.71291,                 1.9221,              0.0093704,              0.0093704,              0.0093704
                    639,                0.63165,                0.49709,                 1.1331,                0.87342,                0.87737,                0.89074,                0.59318,                 1.2652,                0.71246,                 1.9231,              0.0093694,              0.0093694,              0.0093694
                    640,                0.63726,                0.50382,                 1.1359,                0.87339,                0.87717,                0.89076,                0.59308,                  1.265,                0.71229,                  1.923,              0.0093684,              0.0093684,              0.0093684
                    641,                0.63652,                0.51333,                 1.1363,                0.87598,                0.87531,                0.89067,                 0.5931,                 1.2647,                0.71207,                 1.9232,              0.0093674,              0.0093674,              0.0093674
                    642,                 0.6466,                0.51778,                 1.1434,                0.87543,                0.87531,                0.89072,                0.59299,                 1.2646,                0.71251,                 1.9231,              0.0093664,              0.0093664,              0.0093664
                    643,                 0.6435,                0.50706,                 1.1377,                0.87469,                0.87449,                 0.8907,                0.59206,                 1.2645,                0.71198,                 1.9232,              0.0093654,              0.0093654,              0.0093654
                    644,                0.63358,                0.51086,                 1.1418,                0.87653,                0.87355,                0.89093,                0.59273,                 1.2647,                0.71224,                 1.9234,              0.0093644,              0.0093644,              0.0093644
                    645,                0.62918,                0.50239,                 1.1366,                0.87658,                0.87393,                0.89093,                0.59275,                  1.265,                0.71137,                 1.9242,              0.0093634,              0.0093634,              0.0093634
                    646,                 0.6362,                0.50006,                 1.1335,                 0.8762,                0.87449,                0.89097,                  0.592,                 1.2647,                0.71182,                 1.9236,              0.0093624,              0.0093624,              0.0093624
                    647,                0.63385,                0.49938,                 1.1394,                0.87598,                0.87497,                0.89078,                0.59242,                 1.2647,                0.71207,                  1.924,              0.0093615,              0.0093615,              0.0093615
                    648,                0.63894,                0.50975,                 1.1396,                0.87525,                0.87486,                0.89098,                0.59207,                 1.2638,                0.71105,                 1.9232,              0.0093605,              0.0093605,              0.0093605
                    649,                   0.64,                0.50635,                 1.1382,                 0.8747,                0.87615,                0.89083,                0.59242,                 1.2636,                0.71025,                 1.9228,              0.0093595,              0.0093595,              0.0093595
                    650,                0.65106,                0.51537,                 1.1473,                0.87631,                0.87757,                0.89235,                0.59234,                 1.2634,                0.70966,                 1.9228,              0.0093585,              0.0093585,              0.0093585
                    651,                0.63572,                0.50255,                 1.1397,                 0.8762,                0.87777,                0.89164,                0.59217,                 1.2633,                0.70987,                 1.9233,              0.0093575,              0.0093575,              0.0093575
                    652,                0.63751,                 0.5037,                 1.1396,                0.87608,                0.87777,                0.89166,                0.59231,                 1.2635,                 0.7098,                 1.9239,              0.0093565,              0.0093565,              0.0093565
                    653,                0.63745,                0.50848,                 1.1417,                0.87452,                0.87777,                0.89182,                 0.5926,                 1.2633,                0.71018,                 1.9239,              0.0093555,              0.0093555,              0.0093555
                    654,                 0.6394,                  0.509,                 1.1381,                0.87354,                 0.8783,                0.89252,                0.59271,                 1.2635,                0.70894,                 1.9251,              0.0093545,              0.0093545,              0.0093545
                    655,                0.62599,                0.49281,                 1.1321,                0.87248,                0.87859,                0.89162,                0.59236,                 1.2635,                0.71034,                  1.925,              0.0093535,              0.0093535,              0.0093535
                    656,                0.64236,                0.50183,                  1.139,                0.87294,                0.87924,                0.89145,                0.59247,                 1.2638,                0.71071,                 1.9254,              0.0093525,              0.0093525,              0.0093525
                    657,                0.64636,                0.51474,                 1.1435,                0.87195,                0.87859,                0.89111,                0.59196,                 1.2637,                 0.7103,                 1.9251,              0.0093516,              0.0093516,              0.0093516
                    658,                0.63823,                0.50114,                 1.1384,                0.87013,                0.87777,                0.89119,                0.59282,                 1.2638,                0.71005,                 1.9253,              0.0093506,              0.0093506,              0.0093506
                    659,                0.64102,                0.51185,                 1.1401,                0.86951,                0.87695,                0.89104,                0.59323,                 1.2635,                0.71008,                 1.9253,              0.0093496,              0.0093496,              0.0093496
                    660,                0.63316,                0.50937,                 1.1397,                0.86939,                0.87695,                0.89094,                 0.5933,                 1.2633,                0.71008,                  1.925,              0.0093486,              0.0093486,              0.0093486
                    661,                0.63179,                 0.5066,                  1.134,                0.87035,                0.87695,                0.89078,                0.59334,                 1.2636,                0.70979,                 1.9253,              0.0093476,              0.0093476,              0.0093476
                    662,                0.63924,                 0.5064,                 1.1358,                0.87052,                0.87694,                0.89121,                0.59359,                 1.2633,                0.70912,                 1.9248,              0.0093466,              0.0093466,              0.0093466
                    663,                0.64004,                0.50386,                 1.1407,                0.86958,                0.87519,                0.88992,                0.59382,                 1.2626,                0.70901,                 1.9241,              0.0093456,              0.0093456,              0.0093456
                    664,                 0.6377,                0.50998,                 1.1352,                0.86954,                0.87483,                0.88985,                0.59307,                 1.2619,                0.71042,                 1.9233,              0.0093446,              0.0093446,              0.0093446
                    665,                0.63344,                0.50862,                 1.1362,                0.86824,                0.87576,                0.88995,                0.59374,                 1.2621,                0.71061,                 1.9232,              0.0093436,              0.0093436,              0.0093436
                    666,                0.64237,                0.50694,                 1.1359,                0.86765,                0.87661,                0.89025,                0.59397,                 1.2632,                0.71073,                 1.9246,              0.0093426,              0.0093426,              0.0093426
                    667,                0.63129,                0.50206,                 1.1319,                0.88474,                0.85972,                0.89121,                0.59406,                 1.2629,                0.71166,                 1.9242,              0.0093416,              0.0093416,              0.0093416
                    668,                0.62876,                0.51153,                 1.1337,                0.88678,                0.85972,                0.89033,                0.59411,                 1.2627,                 0.7118,                 1.9241,              0.0093407,              0.0093407,              0.0093407
                    669,                0.63395,                0.50226,                  1.139,                0.89658,                0.85644,                0.89186,                0.59477,                 1.2625,                0.71168,                 1.9241,              0.0093397,              0.0093397,              0.0093397
                    670,                 0.6338,                0.50617,                 1.1333,                0.89112,                 0.8589,                0.89068,                 0.5938,                 1.2625,                 0.7119,                 1.9244,              0.0093387,              0.0093387,              0.0093387
                    671,                0.63007,                0.49772,                 1.1344,                 0.8908,                 0.8589,                0.89055,                0.59388,                 1.2627,                0.71227,                 1.9249,              0.0093377,              0.0093377,              0.0093377
                    672,                0.63645,                0.50344,                 1.1363,                0.89078,                0.85808,                0.89057,                0.59344,                 1.2637,                0.71279,                 1.9261,              0.0093367,              0.0093367,              0.0093367
                    673,                0.63892,                 0.5037,                 1.1347,                0.89086,                0.85808,                0.89051,                0.59332,                 1.2638,                0.71363,                  1.926,              0.0093357,              0.0093357,              0.0093357
                    674,                0.63621,                0.50363,                 1.1379,                0.89091,                0.85808,                0.89103,                0.59272,                 1.2639,                0.71294,                 1.9262,              0.0093347,              0.0093347,              0.0093347
                    675,                0.63561,                0.50612,                  1.135,                0.89022,                0.85815,                0.89108,                0.59309,                 1.2639,                0.71167,                 1.9262,              0.0093337,              0.0093337,              0.0093337
                    676,                 0.6454,                0.51014,                  1.145,                0.88881,                0.85901,                0.89076,                0.59293,                 1.2635,                0.71357,                 1.9266,              0.0093327,              0.0093327,              0.0093327
                    677,                0.63841,                0.50082,                 1.1439,                 0.8903,                0.85884,                0.89067,                0.59382,                 1.2628,                0.71525,                 1.9261,              0.0093317,              0.0093317,              0.0093317
                    678,                0.63539,                0.49981,                 1.1367,                0.89114,                0.85961,                 0.8908,                 0.5937,                 1.2634,                0.71331,                 1.9263,              0.0093308,              0.0093308,              0.0093308
                    679,                0.63745,                0.50647,                  1.138,                0.89046,                 0.8589,                0.89065,                0.59309,                 1.2643,                0.71302,                 1.9275,              0.0093298,              0.0093298,              0.0093298
                    680,                0.63069,                0.49864,                 1.1306,                0.89122,                0.86031,                0.89048,                0.59351,                 1.2635,                0.71506,                  1.927,              0.0093288,              0.0093288,              0.0093288
                    681,                0.64176,                0.50996,                 1.1409,                0.88958,                0.85915,                0.89006,                0.59407,                 1.2647,                0.71285,                 1.9282,              0.0093278,              0.0093278,              0.0093278
                    682,                0.64175,                0.49728,                 1.1364,                0.88891,                0.86136,                0.88971,                0.59386,                 1.2647,                 0.7129,                 1.9286,              0.0093268,              0.0093268,              0.0093268
                    683,                0.63787,                0.51554,                  1.138,                0.88961,                0.85946,                0.88955,                0.59356,                 1.2645,                 0.7113,                 1.9283,              0.0093258,              0.0093258,              0.0093258
                    684,                0.62695,                0.50002,                 1.1334,                0.88977,                0.85808,                0.88933,                0.59309,                 1.2641,                0.71208,                  1.928,              0.0093248,              0.0093248,              0.0093248
                    685,                0.63517,                0.49775,                 1.1359,                0.89039,                0.85808,                0.88943,                0.59315,                 1.2645,                0.71131,                 1.9289,              0.0093238,              0.0093238,              0.0093238
                    686,                 0.6313,                0.49435,                 1.1339,                0.89103,                0.85858,                0.88897,                0.59327,                  1.265,                0.70977,                 1.9294,              0.0093228,              0.0093228,              0.0093228
                    687,                0.63513,                0.50555,                 1.1325,                0.89043,                0.85972,                0.88863,                 0.5932,                 1.2648,                0.71018,                 1.9292,              0.0093219,              0.0093219,              0.0093219
                    688,                0.63247,                0.51141,                 1.1386,                0.88668,                0.86136,                0.88873,                0.59282,                 1.2642,                0.71066,                 1.9285,              0.0093209,              0.0093209,              0.0093209
                    689,                0.62782,                 0.5028,                 1.1349,                0.88582,                0.86218,                0.88874,                0.59252,                 1.2647,                0.71081,                 1.9293,              0.0093199,              0.0093199,              0.0093199
                    690,                0.63501,                0.52083,                 1.1377,                0.88685,                0.86136,                0.88886,                0.59344,                 1.2647,                0.71107,                 1.9288,              0.0093189,              0.0093189,              0.0093189
                    691,                0.63289,                0.50961,                 1.1345,                0.88677,                0.86092,                0.88883,                0.59268,                 1.2645,                0.71119,                 1.9289,              0.0093179,              0.0093179,              0.0093179
                    692,                0.63465,                0.50921,                 1.1388,                0.88669,                0.86054,                0.88861,                0.59267,                 1.2637,                0.71109,                 1.9284,              0.0093169,              0.0093169,              0.0093169
                    693,                0.63515,                0.50478,                 1.1366,                0.88526,                0.86078,                0.88856,                0.59334,                 1.2642,                0.71061,                 1.9287,              0.0093159,              0.0093159,              0.0093159
                    694,                0.62672,                0.49588,                 1.1319,                0.88526,                0.86081,                0.88833,                0.59344,                  1.264,                0.70979,                 1.9287,              0.0093149,              0.0093149,              0.0093149
                    695,                 0.6308,                0.50306,                 1.1377,                0.88531,                0.86118,                0.88834,                0.59279,                 1.2643,                0.70919,                 1.9293,              0.0093139,              0.0093139,              0.0093139
                    696,                0.63145,                 0.5033,                 1.1326,                0.88478,                0.86136,                0.88845,                0.59233,                 1.2639,                0.71057,                 1.9288,              0.0093129,              0.0093129,              0.0093129
                    697,                0.62814,                0.51006,                   1.13,                 0.8853,                0.86114,                0.88914,                 0.5926,                 1.2642,                0.71143,                 1.9292,              0.0093119,              0.0093119,              0.0093119
                    698,                0.63384,                0.50768,                 1.1373,                0.88519,                0.86218,                0.88895,                0.59253,                  1.265,                0.71085,                 1.9303,               0.009311,               0.009311,               0.009311
                    699,                0.63564,                0.50328,                 1.1328,                0.88454,                0.86218,                0.88885,                0.59261,                 1.2645,                0.71171,                 1.9296,                0.00931,                0.00931,                0.00931
                    700,                0.63286,                0.50634,                 1.1335,                 0.8811,                0.86322,                0.88913,                0.59279,                 1.2645,                0.71171,                 1.9302,               0.009309,               0.009309,               0.009309
                    701,                0.63584,                0.49853,                 1.1324,                0.88188,                0.86357,                0.89009,                0.59296,                 1.2649,                0.71139,                 1.9307,               0.009308,               0.009308,               0.009308
                    702,                0.63992,                0.50544,                 1.1416,                0.88192,                0.86393,                0.89006,                0.59311,                 1.2645,                 0.7107,                 1.9306,               0.009307,               0.009307,               0.009307
                    703,                0.63646,                0.50853,                 1.1342,                0.87854,                0.86546,                0.89056,                0.59351,                 1.2644,                0.71097,                 1.9306,               0.009306,               0.009306,               0.009306
                    704,                0.63198,                0.50062,                 1.1362,                0.87635,                0.86546,                 0.8907,                0.59302,                 1.2646,                0.71208,                 1.9309,               0.009305,               0.009305,               0.009305
                    705,                 0.6339,                0.49857,                 1.1315,                0.87569,                0.86546,                0.89128,                0.59343,                  1.265,                0.71199,                 1.9316,               0.009304,               0.009304,               0.009304
                    706,                0.62964,                0.51042,                 1.1353,                0.87125,                0.87121,                0.89129,                0.59395,                 1.2649,                0.71219,                 1.9314,               0.009303,               0.009303,               0.009303
                    707,                0.63866,                0.50883,                 1.1423,                0.87829,                0.86546,                 0.8914,                0.59387,                 1.2648,                0.71248,                 1.9313,               0.009302,               0.009302,               0.009302
                    708,                0.63015,                0.50627,                 1.1301,                0.86933,                 0.8732,                0.89132,                0.59394,                 1.2637,                0.71209,                 1.9307,              0.0093011,              0.0093011,              0.0093011
                    709,                  0.628,                0.50872,                 1.1328,                0.86674,                0.87613,                0.89168,                0.59427,                 1.2639,                0.71237,                 1.9306,              0.0093001,              0.0093001,              0.0093001
                    710,                0.62882,                0.50145,                 1.1287,                0.89015,                0.85091,                0.89149,                0.59469,                 1.2636,                0.71195,                 1.9306,              0.0092991,              0.0092991,              0.0092991
                    711,                0.62015,                0.49449,                 1.1286,                0.86374,                0.87878,                0.89226,                0.59413,                 1.2635,                0.71105,                 1.9311,              0.0092981,              0.0092981,              0.0092981
                    712,                0.63356,                 0.5058,                 1.1355,                0.86648,                0.87695,                0.89232,                0.59476,                 1.2627,                0.71117,                 1.9303,              0.0092971,              0.0092971,              0.0092971
                    713,                0.62858,                0.50364,                 1.1329,                0.86437,                0.87835,                0.89238,                 0.5949,                 1.2623,                0.71144,                 1.9297,              0.0092961,              0.0092961,              0.0092961
                    714,                 0.6382,                0.50297,                 1.1314,                0.86441,                0.87859,                0.89241,                0.59518,                 1.2622,                0.71009,                 1.9298,              0.0092951,              0.0092951,              0.0092951
                    715,                 0.6367,                0.50228,                 1.1349,                0.86416,                0.87859,                0.89231,                0.59548,                 1.2627,                0.70977,                 1.9305,              0.0092941,              0.0092941,              0.0092941
                    716,                0.62095,                0.49466,                 1.1298,                0.86426,                0.87777,                0.89225,                0.59573,                  1.262,                0.70936,                 1.9304,              0.0092931,              0.0092931,              0.0092931
                    717,                0.62577,                0.49712,                 1.1289,                0.86486,                0.87676,                0.89242,                 0.5957,                 1.2622,                0.70829,                 1.9306,              0.0092922,              0.0092922,              0.0092922
                    718,                0.62777,                0.49695,                 1.1297,                0.86337,                0.87609,                0.89251,                0.59621,                 1.2624,                 0.7083,                  1.931,              0.0092912,              0.0092912,              0.0092912
                    719,                0.62757,                0.49821,                 1.1283,                0.86548,                0.87611,                 0.8924,                 0.5968,                 1.2625,                0.70865,                 1.9316,              0.0092902,              0.0092902,              0.0092902
                    720,                0.63375,                0.49961,                 1.1363,                0.86671,                0.87777,                0.89247,                0.59623,                 1.2613,                0.70821,                 1.9305,              0.0092892,              0.0092892,              0.0092892
                    721,                0.62526,                 0.5024,                 1.1311,                0.86167,                0.88023,                0.89256,                0.59585,                 1.2613,                0.70964,                 1.9305,              0.0092882,              0.0092882,              0.0092882
                    722,                0.63104,                0.49791,                 1.1327,                0.86709,                0.87859,                0.89261,                0.59645,                 1.2611,                0.70976,                 1.9304,              0.0092872,              0.0092872,              0.0092872
                    723,                0.62648,                0.50236,                 1.1305,                0.86471,                0.88269,                0.89223,                0.59641,                 1.2612,                0.71007,                 1.9301,              0.0092862,              0.0092862,              0.0092862
                    724,                  0.638,                0.50877,                 1.1372,                0.86342,                0.88163,                 0.8924,                0.59615,                 1.2614,                0.71022,                 1.9309,              0.0092852,              0.0092852,              0.0092852
                    725,                0.63191,                0.50707,                 1.1341,                0.86579,                0.87777,                0.89218,                0.59611,                 1.2611,                0.71035,                 1.9306,              0.0092842,              0.0092842,              0.0092842
                    726,                0.63534,                0.50062,                 1.1349,                 0.8662,                0.87941,                0.89197,                0.59557,                 1.2615,                0.71062,                  1.931,              0.0092832,              0.0092832,              0.0092832
                    727,                 0.6312,                0.48951,                 1.1347,                0.86507,                0.87859,                0.89213,                 0.5955,                 1.2613,                0.71057,                 1.9308,              0.0092823,              0.0092823,              0.0092823
                    728,                0.62969,                0.49918,                 1.1299,                0.86385,                0.87859,                0.89203,                0.59503,                 1.2613,                0.71147,                  1.931,              0.0092813,              0.0092813,              0.0092813
                    729,                0.62738,                0.50008,                 1.1304,                0.86549,                0.87623,                0.89181,                0.59511,                 1.2609,                 0.7122,                 1.9307,              0.0092803,              0.0092803,              0.0092803
                    730,                0.62974,                0.50202,                  1.131,                0.86695,                0.87613,                0.89205,                0.59492,                 1.2615,                0.71285,                 1.9312,              0.0092793,              0.0092793,              0.0092793
                    731,                0.62755,                0.49634,                 1.1304,                0.86716,                0.87613,                0.89215,                0.59457,                 1.2611,                0.71291,                  1.931,              0.0092783,              0.0092783,              0.0092783
                    732,                0.62869,                 0.5005,                 1.1292,                0.86717,                0.87695,                0.89238,                 0.5948,                 1.2616,                0.71309,                 1.9313,              0.0092773,              0.0092773,              0.0092773
                    733,                0.63472,                0.50129,                 1.1336,                0.86701,                0.87695,                0.89241,                0.59501,                 1.2615,                0.71314,                  1.932,              0.0092763,              0.0092763,              0.0092763
                    734,                0.64101,                0.51077,                 1.1421,                0.86421,                0.87711,                0.89257,                0.59512,                 1.2619,                0.71247,                 1.9325,              0.0092753,              0.0092753,              0.0092753
                    735,                0.63837,                0.50647,                 1.1405,                0.86494,                0.87734,                0.89258,                0.59509,                 1.2622,                0.71234,                 1.9328,              0.0092743,              0.0092743,              0.0092743
                    736,                0.63058,                0.50193,                 1.1349,                0.86609,                0.87777,                 0.8924,                0.59539,                 1.2617,                0.71261,                 1.9322,              0.0092733,              0.0092733,              0.0092733
                    737,                0.62974,                0.49657,                 1.1325,                0.86575,                0.87777,                0.89256,                0.59545,                 1.2619,                0.71273,                 1.9327,              0.0092724,              0.0092724,              0.0092724
                    738,                 0.6218,                 0.4867,                 1.1273,                0.86356,                0.87744,                0.89232,                0.59483,                 1.2623,                0.71281,                 1.9334,              0.0092714,              0.0092714,              0.0092714
                    739,                0.62995,                0.49445,                 1.1346,                0.86329,                0.87859,                0.89249,                 0.5952,                 1.2622,                0.71287,                 1.9331,              0.0092704,              0.0092704,              0.0092704
                    740,                0.62288,                0.49395,                  1.124,                0.86506,                0.87825,                0.89247,                0.59416,                 1.2632,                0.71342,                 1.9348,              0.0092694,              0.0092694,              0.0092694
                    741,                  0.627,                 0.5031,                 1.1285,                0.86449,                0.87923,                0.89264,                0.59513,                 1.2636,                 0.7133,                 1.9352,              0.0092684,              0.0092684,              0.0092684
                    742,                0.62242,                0.49478,                 1.1312,                0.86503,                0.87804,                0.89247,                0.59507,                  1.264,                0.71312,                 1.9356,              0.0092674,              0.0092674,              0.0092674
                    743,                0.62934,                 0.5068,                 1.1304,                0.86638,                0.87695,                 0.8923,                0.59508,                 1.2643,                0.71275,                  1.936,              0.0092664,              0.0092664,              0.0092664
                    744,                0.63369,                0.49846,                 1.1364,                 0.8655,                0.87777,                0.89235,                0.59467,                 1.2645,                0.71203,                 1.9365,              0.0092654,              0.0092654,              0.0092654
                    745,                0.62137,                0.49625,                 1.1258,                0.86796,                0.87695,                 0.8921,                0.59455,                  1.265,                0.71215,                 1.9371,              0.0092644,              0.0092644,              0.0092644
                    746,                 0.6297,                 0.5076,                 1.1329,                0.86834,                0.87647,                 0.8922,                0.59428,                 1.2647,                0.71161,                 1.9365,              0.0092634,              0.0092634,              0.0092634
                    747,                0.62724,                0.49345,                 1.1316,                0.86693,                0.87613,                0.89222,                0.59423,                 1.2646,                0.71046,                 1.9367,              0.0092625,              0.0092625,              0.0092625
                    748,                 0.6403,                0.50518,                 1.1351,                0.87173,                0.87528,                0.89192,                0.59429,                 1.2648,                0.71007,                 1.9373,              0.0092615,              0.0092615,              0.0092615
                    749,                0.62904,                0.49934,                 1.1307,                0.86843,                0.87717,                0.89186,                 0.5943,                 1.2645,                0.70993,                 1.9374,              0.0092605,              0.0092605,              0.0092605
                    750,                 0.6171,                0.49505,                 1.1249,                0.87045,                0.87637,                0.89205,                0.59446,                 1.2644,                0.70995,                 1.9374,              0.0092595,              0.0092595,              0.0092595
                    751,                0.62442,                0.49814,                 1.1296,                0.86856,                0.87613,                0.89172,                0.59444,                 1.2643,                0.70948,                 1.9372,              0.0092585,              0.0092585,              0.0092585
